Week_Start,Region,Segment,Product_Family,Pipeline_Value_EUR,Bookings_EUR,Win_Rate,Conversion_Rate,Activity_Count,New_Opportunities,Forecast_Coverage,Event_Label,Event_Driver,Data_Classification,Pipeline_Change_4W,Bookings_Change_4W,Win_Rate_Change_4W,Attention_Score,Requires_Review
2025-01-27,France,Commercial,Cloud,208072.36,42371.67,0.2327,0.1387,126,28,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,France,Commercial,Platform,227125.55,43159.86,0.2184,0.1386,154,28,5.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,France,Enterprise,AI,247558.93,47457.88,0.2397,0.1398,160,36,5.22,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,France,Enterprise,Automation,274867.72,54201.37,0.22,0.1347,153,29,5.07,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,France,Enterprise,Cloud,359175.58,77838.29,0.2708,0.139,244,40,4.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,France,Enterprise,Platform,395247.38,94947.43,0.2868,0.1672,267,51,4.16,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Commercial,AI,118414.29,20072.36,0.214,0.1281,77,14,5.9,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Commercial,Automation,149927.12,25670.61,0.2008,0.1119,94,22,5.84,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Commercial,Cloud,156309.16,27885.19,0.2047,0.1249,93,17,5.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Commercial,Platform,181262.26,42363.32,0.2505,0.1453,112,25,4.28,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Enterprise,AI,181871.54,40583.69,0.2369,0.1517,127,23,4.48,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Enterprise,Automation,230954.16,47486.09,0.2379,0.1288,147,29,4.86,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Enterprise,Cloud,269909.72,59704.48,0.2428,0.1267,147,25,4.52,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Iberia,Enterprise,Platform,329867.38,73106.73,0.2405,0.1356,226,49,4.51,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Commercial,AI,137127.87,29527.31,0.2608,0.1438,83,15,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Commercial,Automation,186650.14,39661.73,0.2257,0.1285,119,23,4.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Commercial,Cloud,194959.22,36324.49,0.2075,0.1175,129,18,5.37,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Commercial,Platform,188716.77,43657.94,0.2463,0.1434,129,20,4.32,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Enterprise,AI,237421.37,54050.38,0.261,0.1381,130,29,4.39,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Enterprise,Automation,297337.41,70122.5,0.2512,0.1423,202,41,4.24,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Enterprise,Cloud,321930.46,74564.4,0.2521,0.1295,208,46,4.32,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,Nordics,Enterprise,Platform,353335.64,78984.44,0.2156,0.1093,235,45,4.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Commercial,AI,164971.56,35624.47,0.2583,0.1597,106,18,4.63,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Commercial,Automation,210748.95,43047.49,0.2282,0.13,107,16,4.9,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Commercial,Cloud,243200.63,43144.5,0.2168,0.105,167,33,5.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Commercial,Platform,304766.21,47635.31,0.2072,0.1105,191,35,6.4,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Enterprise,AI,300393.51,57412.72,0.2341,0.1382,190,39,5.23,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Enterprise,Automation,365800.48,88168.01,0.2799,0.1468,230,46,4.15,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Enterprise,Cloud,400824.04,107353.4,0.2695,0.1479,266,50,3.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-01-27,UKI,Enterprise,Platform,443710.23,90756.43,0.2541,0.1479,275,50,4.89,normal,No material exception,SYNTHETIC_DEMO_ONLY,,,,0.0,False
2025-02-03,Benelux,Commercial,AI,126270.42,28921.07,0.227,0.1343,88,16,4.37,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06854959366986124,0.22161425366650223,0.009800000000000003,4.8,False
2025-02-03,Benelux,Commercial,Automation,154809.27,31400.41,0.2239,0.1261,86,14,4.93,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.008517972994108058,0.049376180741658615,0.0041999999999999815,0.9,False
2025-02-03,Benelux,Commercial,Cloud,179065.46,36158.81,0.2327,0.1201,137,26,4.95,normal,No material exception,SYNTHETIC_DEMO_ONLY,9.695718636493211e-05,0.035155803805181574,0.006499999999999978,0.7,False
2025-02-03,Benelux,Commercial,Platform,215738.05,50704.21,0.2737,0.1517,137,23,4.25,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.21548931859528397,0.44564553262767737,0.0534,17.2,False
2025-02-03,Benelux,Enterprise,AI,208116.25,43644.04,0.2476,0.1436,140,32,4.77,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.16946612336347933,0.1559304948561353,-0.014100000000000001,10.7,False
2025-02-03,Benelux,Enterprise,Automation,229773.32,57553.38,0.27,0.149,149,24,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03754520991529753,0.2263139805859582,0.007400000000000018,2.8,False
2025-02-03,Benelux,Enterprise,Cloud,307520.18,63389.03,0.2368,0.1388,208,39,4.85,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06831356110229247,0.07172610055646422,-0.02310000000000001,6.1,False
2025-02-03,Benelux,Enterprise,Platform,352615.4,74276.63,0.2517,0.1233,236,41,4.75,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1447786656080361,-0.05667221326576144,-0.04360000000000003,12.3,False
2025-02-03,DACH,Commercial,AI,197019.82,44532.56,0.2612,0.1675,109,15,4.42,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.042788947993725124,0.22728319978128986,0.022999999999999993,4.7,False
2025-02-03,DACH,Commercial,Automation,263318.42,47273.15,0.2034,0.1257,159,26,5.57,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.18289524647737054,0.06860860020018977,-0.05050000000000002,15.1,False
2025-02-03,DACH,Commercial,Cloud,276459.14,58285.47,0.2512,0.1268,146,19,4.74,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.012108881083536138,0.21500025952871682,0.03889999999999999,4.6,False
2025-02-03,DACH,Commercial,Platform,308030.3,74370.12,0.2617,0.1617,208,36,4.14,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.014389111427677181,-0.04543954569310649,-0.007400000000000018,1.5,False
2025-02-03,DACH,Enterprise,AI,319572.71,88151.25,0.2744,0.1616,213,37,3.63,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07750607388027331,0.11724124033184946,-0.0262,6.9,False
2025-02-03,DACH,Enterprise,Automation,384684.14,87353.32,0.259,0.1577,227,44,4.4,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07114196181598786,0.06683767988538447,0.002599999999999991,4.2,False
2025-02-03,DACH,Enterprise,Cloud,456120.34,101059.44,0.2408,0.1324,293,55,4.51,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.011195452144156626,-0.24435009111815575,-0.07020000000000001,7.6,False
2025-02-03,DACH,Enterprise,Platform,550210.8,143614.82,0.2971,0.1649,326,46,3.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1511909633910884,0.5663806935361944,0.05479999999999999,13.8,False
2025-02-03,France,Commercial,AI,133759.83,32547.02,0.2549,0.1411,88,18,4.11,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.09679639161056763,0.10611521916000966,0.021200000000000024,7.4,False
2025-02-03,France,Commercial,Automation,187906.04,37769.97,0.2273,0.1263,110,24,4.98,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08416977795312675,0.21902946199994577,0.02099999999999999,6.7,False
2025-02-03,France,Commercial,Cloud,212511.25,39627.75,0.2237,0.1208,157,27,5.36,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07386789112455494,0.01479019692349759,-0.0011999999999999789,4.2,False
2025-02-03,France,Commercial,Platform,231048.76,51005.65,0.2434,0.1351,161,28,4.53,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0705011121132264,0.14082430411275282,0.012500000000000011,5.1,False
2025-02-03,France,Enterprise,AI,233894.82,56560.69,0.2497,0.1314,144,20,4.14,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.012829699602362798,0.05671832802894361,0.006099999999999994,1.3,False
2025-02-03,France,Enterprise,Automation,317264.86,85070.49,0.2784,0.1588,216,36,3.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14888679984559094,0.5414216402610419,0.046499999999999986,12.8,False
2025-02-03,France,Enterprise,Cloud,343034.83,77517.86,0.2601,0.1228,214,46,4.43,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.032700777514624635,0.0851728842079329,0.0010999999999999899,1.9,False
2025-02-03,France,Enterprise,Platform,378418.42,62631.1,0.2226,0.1268,233,42,6.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.004523201135503863,-0.35321114749872773,-0.09,9.2,False
2025-02-03,Iberia,Commercial,AI,120542.48,23447.44,0.2312,0.1271,66,14,5.14,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.155242454085472,0.3754447219098538,0.05409999999999998,13.9,False
2025-02-03,Iberia,Commercial,Automation,150049.69,27451.06,0.2263,0.145,114,20,5.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0820023163045791,-0.04351307392226034,0.00839999999999999,5.4,False
2025-02-03,Iberia,Commercial,Cloud,162114.08,29825.59,0.1916,0.1111,91,16,5.44,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.016421721734985795,-0.12662910099188962,-0.020600000000000007,3.0,False
2025-02-03,Iberia,Commercial,Platform,173606.04,39905.18,0.2562,0.1425,118,22,4.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04387664982091177,0.06001003027144414,-0.015199999999999991,3.9,False
2025-02-03,Iberia,Enterprise,AI,191697.89,40018.11,0.2433,0.1526,132,20,4.79,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.045981115713466636,0.2677872424546939,0.04219999999999999,6.7,False
2025-02-03,Iberia,Enterprise,Automation,225466.51,47702.53,0.2504,0.1217,159,28,4.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04122328057418678,-0.01547622315431707,-0.0011999999999999789,2.4,False
2025-02-03,Iberia,Enterprise,Cloud,249418.61,42994.84,0.197,0.1184,157,26,5.8,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.046413560990779645,-0.15758681179073286,-0.04849999999999999,7.4,False
2025-02-03,Iberia,Enterprise,Platform,291905.83,60989.87,0.2458,0.124,195,45,4.79,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03858611415400892,-0.23527423294983285,-0.04819999999999999,6.9,False
2025-02-03,Nordics,Commercial,AI,119809.08,25011.94,0.2373,0.1409,81,16,4.79,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.16043348621442355,-0.09743222967106646,0.0063,9.5,False
2025-02-03,Nordics,Commercial,Automation,168819.22,40150.35,0.2623,0.1563,88,14,4.2,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.01881220504278769,0.08717997180126136,0.02309999999999998,3.3,False
2025-02-03,Nordics,Commercial,Cloud,203947.56,44655.55,0.2325,0.148,152,31,4.57,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07408256478501696,0.010768953580122087,-0.023400000000000004,6.4,False
2025-02-03,Nordics,Commercial,Platform,232013.78,40507.38,0.2163,0.1115,153,32,5.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1611612043449273,0.060805001687812776,0.003799999999999998,9.2,False
2025-02-03,Nordics,Enterprise,AI,228972.2,48219.44,0.2229,0.1302,139,32,4.75,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.044264733092065356,-0.0483544946332648,-0.029600000000000015,5.4,False
2025-02-03,Nordics,Enterprise,Automation,233144.25,49383.77,0.2657,0.1683,140,28,4.72,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.040442468384443875,-0.031645974205865235,0.015600000000000003,3.8,False
2025-02-03,Nordics,Enterprise,Cloud,334377.62,73412.06,0.2456,0.1334,209,43,4.55,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.17511358932351895,0.2761595368475729,0.029100000000000015,12.5,False
2025-02-03,Nordics,Enterprise,Platform,355880.53,75832.72,0.2711,0.1382,228,41,4.69,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.01821625303958041,-0.004278050009631218,0.0041999999999999815,1.4,False
2025-02-03,UKI,Commercial,AI,178398.94,41118.32,0.27,0.1541,128,23,4.34,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.16954604626513015,0.6100012098995626,0.08440000000000003,17.8,False
2025-02-03,UKI,Commercial,Automation,210000.99,46108.18,0.2452,0.1318,140,22,4.55,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.007726560591876042,0.2306166884722083,0.03739999999999999,4.2,False
2025-02-03,UKI,Commercial,Cloud,254521.7,61807.02,0.2472,0.1381,160,23,4.12,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.02233589559360749,0.15330001334168042,0.012800000000000006,2.5,False
2025-02-03,UKI,Commercial,Platform,295275.29,72220.06,0.2686,0.1527,181,30,4.09,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.022728076449796575,0.07762746082561844,0.0121,2.5,False
2025-02-03,UKI,Enterprise,AI,296969.5,83420.68,0.2919,0.1446,181,36,3.56,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.094854558334736,0.8641992634439357,0.097,14.9,False
2025-02-03,UKI,Enterprise,Automation,335807.07,74085.45,0.2342,0.1531,189,31,4.53,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10293312286738199,-0.010779150392835168,-0.038199999999999984,9.5,False
2025-02-03,UKI,Enterprise,Cloud,418983.69,91123.09,0.2421,0.1257,279,55,4.6,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0675766935928992,0.06798479556262205,-0.018599999999999978,5.6,False
2025-02-03,UKI,Enterprise,Platform,460536.52,114799.55,0.2831,0.1355,283,46,4.01,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1745135419343702,0.3259955516602038,0.032799999999999996,12.9,False
2025-02-10,Benelux,Commercial,AI,135036.87,29552.73,0.2266,0.1325,82,16,4.57,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.17876142857255073,0.35905675917669466,0.008699999999999986,10.7,False
2025-02-10,Benelux,Commercial,Automation,152101.38,31887.61,0.2434,0.1488,96,17,4.77,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.09337081256306035,-0.011088179152523692,0.040700000000000014,9.2,False
2025-02-10,Benelux,Commercial,Cloud,178225.85,27810.23,0.1852,0.0976,113,16,6.41,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.053591804422897904,0.07530722947701673,0.0063,3.6,False
2025-02-10,Benelux,Commercial,Platform,187694.66,36584.88,0.2138,0.1134,126,27,5.13,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03018229092055913,0.0663490781012539,0.013600000000000001,3.0,False
2025-02-10,Benelux,Enterprise,AI,209610.48,49971.5,0.2841,0.1566,130,27,4.19,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05534520473554427,0.2210614436681666,0.05590000000000003,8.6,False
2025-02-10,Benelux,Enterprise,Automation,243085.2,50362.63,0.2363,0.1132,148,23,4.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04184567131665873,0.005437383348103397,-0.029299999999999993,5.2,False
2025-02-10,Benelux,Enterprise,Cloud,323683.84,74251.62,0.2436,0.1365,202,42,4.36,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.145167465133889,0.16302643419176133,0.00520000000000001,8.5,False
2025-02-10,Benelux,Enterprise,Platform,355985.91,72531.7,0.255,0.1296,227,42,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14508715970024033,0.04384942727786756,0.010899999999999993,9.1,False
2025-02-10,DACH,Commercial,AI,199681.76,37090.86,0.2251,0.1427,118,16,5.38,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.049694567226646,-0.17538190782277419,-0.018100000000000005,4.5,False
2025-02-10,DACH,Commercial,Automation,221211.27,49205.6,0.245,0.1333,147,35,4.5,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.12728416897994943,-0.059835069510787764,-0.002700000000000008,7.3,False
2025-02-10,DACH,Commercial,Cloud,287450.12,61984.27,0.2536,0.1372,200,39,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0026298362370573702,-0.06515346986964032,-0.007000000000000006,0.8,False
2025-02-10,DACH,Commercial,Platform,328778.62,75297.18,0.2696,0.139,212,33,4.37,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06267902966828842,0.09078242740194442,0.01529999999999998,5.0,False
2025-02-10,DACH,Enterprise,AI,347249.86,70731.26,0.2585,0.1537,207,38,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.11753484811367754,-0.0759864482168412,-0.01319999999999999,7.8,False
2025-02-10,DACH,Enterprise,Automation,444155.96,93310.88,0.2631,0.1593,311,57,4.76,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14998616617440907,0.029834001948399802,-0.007500000000000007,9.0,False
2025-02-10,DACH,Enterprise,Cloud,453673.92,101089.36,0.247,0.1516,280,48,4.49,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.017764395915708775,0.15041710708039613,0.013499999999999984,2.3,False
2025-02-10,DACH,Enterprise,Platform,548578.95,137033.79,0.2859,0.1457,367,78,4.0,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.032251941760917946,-0.07865015862471669,-0.016199999999999992,3.4,False
2025-02-10,France,Commercial,AI,139458.05,26838.27,0.2152,0.1166,104,17,5.2,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.015724768348721496,-0.08186030377193632,-0.012999999999999984,2.2,False
2025-02-10,France,Commercial,Automation,183441.9,46014.32,0.2718,0.1528,112,23,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.015837956157387034,0.30148147351998333,0.03739999999999999,4.6,False
2025-02-10,France,Commercial,Cloud,213739.57,44804.54,0.2331,0.1361,135,25,4.77,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.19036831152314382,0.14058064946431226,-0.024300000000000016,12.9,False
2025-02-10,France,Commercial,Platform,245431.87,55387.01,0.2569,0.1576,185,24,4.43,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10681372299662062,-0.13798360695284329,-0.04369999999999996,10.2,False
2025-02-10,France,Enterprise,AI,239055.88,49491.03,0.2417,0.143,154,23,4.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06293302450563942,0.08882171438000164,0.003599999999999992,3.8,False
2025-02-10,France,Enterprise,Automation,294457.63,59229.87,0.2463,0.1385,203,32,4.97,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0004110955329326149,0.10839211679405825,0.02789999999999998,2.8,False
2025-02-10,France,Enterprise,Cloud,403045.15,91730.32,0.268,0.1564,280,58,4.39,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.21205348087574327,0.27317972229983223,0.026500000000000024,14.3,False
2025-02-10,France,Enterprise,Platform,389919.62,72427.16,0.2371,0.1086,262,55,5.38,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07532188743554147,-0.25667687976372,-0.03579999999999997,7.7,False
2025-02-10,Iberia,Commercial,AI,111548.8,19614.67,0.2143,0.1151,91,16,5.69,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0556231663082003,-0.040020770942606365,-0.0005000000000000004,3.1,False
2025-02-10,Iberia,Commercial,Automation,138696.84,27164.82,0.2072,0.1109,81,16,5.11,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.051734776323068,0.04036600904682075,-0.025499999999999995,5.4,False
2025-02-10,Iberia,Commercial,Cloud,172505.4,25988.41,0.1809,0.1074,137,27,6.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1585782748590876,-0.22400465565973793,-0.06789999999999999,15.5,False
2025-02-10,Iberia,Commercial,Platform,176740.69,30129.02,0.2186,0.1247,118,20,5.87,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.028895887366553685,-0.18884069099128886,-0.02300000000000002,3.9,False
2025-02-10,Iberia,Enterprise,AI,179896.35,44095.56,0.2865,0.1606,101,20,4.08,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.058770830219165404,0.14595535781576063,0.051299999999999985,8.4,False
2025-02-10,Iberia,Enterprise,Automation,214762.52,54085.27,0.2643,0.1374,130,31,3.97,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0564963828685372,0.24103919562429454,0.02059999999999998,5.2,False
2025-02-10,Iberia,Enterprise,Cloud,307069.27,63025.2,0.2431,0.135,210,35,4.87,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.20713934577192616,0.13055120856033975,0.01570000000000002,13.0,False
2025-02-10,Iberia,Enterprise,Platform,283812.37,59176.35,0.2606,0.1404,189,45,4.8,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.05854821857421322,-0.05449454359531536,-0.018100000000000005,5.0,False
2025-02-10,Nordics,Commercial,AI,129706.97,29985.22,0.2482,0.1415,66,9,4.33,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05716674486998086,0.07145404376688824,-0.0007999999999999952,3.2,False
2025-02-10,Nordics,Commercial,Automation,170057.92,30452.98,0.2038,0.1085,107,23,5.58,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02694727884326853,0.07315259617607417,0.008400000000000019,2.3,False
2025-02-10,Nordics,Commercial,Cloud,193373.66,37489.2,0.2196,0.1237,137,26,5.16,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.157807761805425,-0.0798195632228259,-0.035300000000000026,12.2,False
2025-02-10,Nordics,Commercial,Platform,201959.19,47925.55,0.272,0.1651,127,27,4.21,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.014563281402984574,0.29891472414403397,0.05100000000000002,5.9,False
2025-02-10,Nordics,Enterprise,AI,246957.47,58122.07,0.2545,0.1208,160,26,4.25,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14968395005955637,0.11458063862889212,-0.018699999999999994,10.1,False
2025-02-10,Nordics,Enterprise,Automation,298968.2,65308.36,0.2585,0.1435,191,38,4.58,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1053352331839923,0.27793355830955524,0.030600000000000016,8.9,False
2025-02-10,Nordics,Enterprise,Cloud,305150.63,76479.71,0.2778,0.1506,177,29,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08629280021285113,0.14812161007852853,0.019199999999999995,6.7,False
2025-02-10,Nordics,Enterprise,Platform,371492.64,92607.16,0.2984,0.1479,244,46,4.01,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12193341436379868,0.17966726783433673,0.028200000000000003,9.5,False
